brand,url,sku,name,description,price,currency,images,scraped_at,terms,section,error,image_downloads
Zara,https://www.zara.com/us/en/mixed-satin-effect-bustier-p02316595.html,322972423-800-1,MIXED SATIN EFFECT BUSTIER,Strapless straight neck bustier. Front pockets with matching satin effect flaps. Front closure with satin effect lined buttons.,59.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/2316/595/800/2/w/1920/2316595800_1_1_1.jpg?ts=1706700854940', 'https://static.zara.net/photos///2024/V/0/1/p/2316/595/800/2/w/1920/2316595800_2_1_1.jpg?ts=1706700853986', 'https://static.zara.net/photos///2024/V/0/1/p/2316/595/800/2/w/1920/2316595800_2_2_1.jpg?ts=1706700854148', 'https://static.zara.net/photos///2024/V/0/1/p/2316/595/800/2/w/1920/2316595800_2_3_1.jpg?ts=1706700853473', 'https://static.zara.net/photos///2024/V/0/1/p/2316/595/800/2/w/1920/2316595800_2_4_1.jpg?ts=1706700854459', 'https://static.zara.net/photos///2024/V/0/1/p/2316/595/800/2/w/1920/2316595800_6_1_1.jpg?ts=1706635225898', 'https://static.zara.net/photos///2024/V/0/1/p/2316/595/800/2/w/1920/2316595800_6_2_1.jpg?ts=1706635225533', 'https://static.zara.net/photos///2024/V/0/1/p/2316/595/800/2/w/1920/2316595800_6_3_1.jpg?ts=1706635227828', 'https://static.zara.net/photos///2024/V/0/1/p/2316/595/800/2/w/1920/2316595800_6_4_1.jpg?ts=1706635227806']",2024-02-19 9:12:13,tops,WOMAN,,"['c4cce4e1-db39-4e31-af6b-c2699f721cc5', '33914b63-8b99-44db-9f3b-ee7f92163a21', 'd47eddf0-3000-4786-aad6-2e82638e52bd', 'dc5adf62-8c82-41ac-a74c-58eecf5f84e8', '8b72af9e-a8d2-43f0-b23a-0c48c4e09117', 'a124237e-f978-4b66-b2f4-7bed01f00df1', '8ec5c081-c050-45cd-8e06-8f6be87e7ff5', '62fdcc84-5d6c-4dac-87aa-8b84d902504d', '52bbb9db-d8a9-43e1-9ff9-9b16457aa5fb']"
Zara,https://www.zara.com/us/en/long-raglan-sleeve-top-p04174860.html,323749241-804-2,LONG RAGLAN SLEEVE TOP,"SLIM FIT - MOCK NECK - CROPPED - LONG SLEEVE

Mock neck top with long raglan sleeves.",25.9,USD,"['https://static.zara.net/photos///2023/I/0/1/p/4174/860/804/2/w/1920/4174860804_1_1_1.jpg?ts=1696320545324', 'https://static.zara.net/photos///2023/I/0/1/p/4174/860/804/2/w/1920/4174860804_2_1_1.jpg?ts=1696320542668', 'https://static.zara.net/photos///2023/I/0/1/p/4174/860/804/2/w/1920/4174860804_2_2_1.jpg?ts=1696320541959', 'https://static.zara.net/photos///2023/I/0/1/p/4174/860/804/2/w/1920/4174860804_2_3_1.jpg?ts=1696320542115', 'https://static.zara.net/photos///2023/I/0/1/p/4174/860/804/2/w/1920/4174860804_6_1_1.jpg?ts=1696867038887', 'https://static.zara.net/photos///2023/I/0/1/p/4174/860/804/2/w/1920/4174860804_6_2_1.jpg?ts=1696867038508', 'https://static.zara.net/photos///2023/I/0/1/p/4174/860/804/2/w/1920/4174860804_6_3_1.jpg?ts=1696867039618']",2024-02-19 9:12:14,tops,WOMAN,,"['fdd2e4d7-1630-4b2f-94cb-d9fa207e2471', '13c0fbde-824c-42fb-a9a5-e72ab105bdcc', 'ea9bccfd-f3b0-45d0-8b4c-91f7a947a6fc', '30167e13-3a65-45e1-a0cd-61209b75e0ba', '4e74a538-1937-4460-823c-9b56fb79c7ce', '0a5429aa-3196-469f-8ef9-431b2063d6d3', '46a7b6d1-37c7-4780-9baa-f96acd50e2da']"
Zara,https://www.zara.com/us/en/embroidered-rib-crop-top-p00085305.html,323184962-096-2,EMBROIDERED RIB CROP TOP,"SLIM FIT - ROUND NECK - CROPPED - SHORT SLEEVE

Crop top with round neck and very short sleeves. Front contrast embroidered detail.",22.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/0085/305/096/2/w/1920/0085305096_1_1_1.jpg?ts=1707938923805', 'https://static.zara.net/photos///2024/V/0/1/p/0085/305/096/2/w/1920/0085305096_2_1_1.jpg?ts=1707938924270', 'https://static.zara.net/photos///2024/V/0/1/p/0085/305/096/2/w/1920/0085305096_6_1_1.jpg?ts=1707901889556', 'https://static.zara.net/photos///2024/V/0/1/p/0085/305/096/2/w/1920/0085305096_6_2_1.jpg?ts=1707901892117', 'https://static.zara.net/photos///2024/V/0/1/p/0085/305/096/2/w/1920/0085305096_6_3_1.jpg?ts=1707901890425']",2024-02-19 9:12:14,tops,WOMAN,,"['365f8958-1d6b-4fe3-a8a1-617e1e54646d', '074164bd-3504-444c-a509-ca87cca5b0f4', '221477fd-b923-40f9-a68c-2c070b3be455', 'b34ab8b0-a14f-4f48-b787-ec0c3c1e9d60', 'c967f83c-b329-48b3-881e-9fbf3871157d']"
Zara,https://www.zara.com/us/en/soft-pique-top-p03644156.html,329620662-712-2,SOFT PIQUÉ TOP,Sleeveless high collar top. Side vents at hem.,29.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/3644/156/712/2/w/1920/3644156712_1_1_1.jpg?ts=1707328645695', 'https://static.zara.net/photos///2024/V/0/1/p/3644/156/712/2/w/1920/3644156712_2_1_1.jpg?ts=1707328644080', 'https://static.zara.net/photos///2024/V/0/1/p/3644/156/712/2/w/1920/3644156712_2_2_1.jpg?ts=1707328644139', 'https://static.zara.net/photos///2024/V/0/1/p/3644/156/712/2/w/1920/3644156712_2_3_1.jpg?ts=1707328643661', 'https://static.zara.net/photos///2024/V/0/1/p/3644/156/712/2/w/1920/3644156712_2_4_1.jpg?ts=1707328645730', 'https://static.zara.net/photos///2024/V/0/1/p/3644/156/712/2/w/1920/3644156712_2_5_1.jpg?ts=1707328645164', 'https://static.zara.net/photos///2024/V/0/1/p/3644/156/712/2/w/1920/3644156712_6_1_1.jpg?ts=1707150678939', 'https://static.zara.net/photos///2024/V/0/1/p/3644/156/712/2/w/1920/3644156712_6_2_1.jpg?ts=1707150676715', 'https://static.zara.net/photos///2024/V/0/1/p/3644/156/712/2/w/1920/3644156712_6_3_1.jpg?ts=1707150676690', 'https://static.zara.net/photos///2024/V/0/1/p/3644/156/712/2/w/1920/3644156712_6_4_1.jpg?ts=1707150676689']",2024-02-19 9:12:15,tops,WOMAN,,"['cb8eb79a-eba6-4b11-b814-70e35c3de710', '5abbba40-6b12-4b11-ac40-f5c152a81352', 'bde01d39-e0d7-4e8a-8dfc-6b74833a1ecb', '47c2eee9-9317-44dc-b16e-fca4cdfe1fcc', '856912e2-fa35-4f38-bb42-63f499123d9d', '459d1f93-c690-4ea0-9056-72563a4488f5', '26dcb868-1184-4f3b-b960-3d28791ef419', '6d100fea-7ec1-4660-97cf-75c642f9b173', '42f2ed50-2bea-48d2-87fa-077dbf4b0c4e', '66fecc00-df9c-4be6-a225-63e769be2eba']"
Zara,https://www.zara.com/us/en/semi-sheer-knit-top-p09598048.html,324722595-731-2,SEMI-SHEER KNIT TOP,Round neck sleeveless top.,27.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/9598/048/731/2/w/1920/9598048731_1_1_1.jpg?ts=1707333967482', 'https://static.zara.net/photos///2024/V/0/1/p/9598/048/731/2/w/1920/9598048731_2_1_1.jpg?ts=1707233093303', 'https://static.zara.net/photos///2024/V/0/1/p/9598/048/731/2/w/1920/9598048731_2_2_1.jpg?ts=1707233088997', 'https://static.zara.net/photos///2024/V/0/1/p/9598/048/731/2/w/1920/9598048731_2_3_1.jpg?ts=1707233093096', 'https://static.zara.net/photos///2024/V/0/1/p/9598/048/731/2/w/1920/9598048731_2_4_1.jpg?ts=1707233088458', 'https://static.zara.net/photos///2024/V/0/1/p/9598/048/731/2/w/1920/9598048731_6_1_1.jpg?ts=1707319286579', 'https://static.zara.net/photos///2024/V/0/1/p/9598/048/731/2/w/1920/9598048731_6_2_1.jpg?ts=1707319286612', 'https://static.zara.net/photos///2024/V/0/1/p/9598/048/731/2/w/1920/9598048731_6_3_1.jpg?ts=1707319286611']",2024-02-19 9:12:16,tops,WOMAN,,"['a1809728-fbe7-43d0-9e50-8902d95ef288', 'f14e71ef-30b5-4ca4-b4d5-c2838f762670', '6ee31013-bf9d-4be4-9c75-302221901388', '1c897109-60c7-46ee-aa86-14c8fe983182', 'e1aa1897-2bee-4b65-afb9-901d01266d9d', '4f8fb9d2-c011-4ec3-8144-fe70bf767cbe', '68e4eb1e-fc28-46f8-850d-a98a210ecb37', '4002004b-297e-4f10-b5cf-3897f0a92afb']"
Zara,https://www.zara.com/us/en/ruched-off-the-shoulder-top-p05644332.html,330728695-800-2,RUCHED OFF-THE-SHOULDER TOP,Semi-sheer top made of cotton. Off the shoulder foldover straight neckline. Side elastic ruching.,25.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/5644/332/800/2/w/1920/5644332800_1_1_1.jpg?ts=1707938924681', 'https://static.zara.net/photos///2024/V/0/1/p/5644/332/800/2/w/1920/5644332800_2_1_1.jpg?ts=1707938924660', 'https://static.zara.net/photos///2024/V/0/1/p/5644/332/800/2/w/1920/5644332800_6_1_1.jpg?ts=1707900927130', 'https://static.zara.net/photos///2024/V/0/1/p/5644/332/800/2/w/1920/5644332800_6_2_1.jpg?ts=1707900924378', 'https://static.zara.net/photos///2024/V/0/1/p/5644/332/800/2/w/1920/5644332800_6_3_1.jpg?ts=1707900919527']",2024-02-19 9:12:16,tops,WOMAN,,"['ba32329a-da48-40bb-9784-5af9f83b587c', '47c78769-5f4d-4222-861d-62cd3bccab6f', 'b93f9fbc-9abb-4f2d-a48b-5cf245d07a13', 'b5471045-e2af-4908-9270-85d5e68317b1', 'e836c950-3151-4506-adc5-ab9a760edc3c']"
Zara,https://www.zara.com/us/en/washed-effect-interlock-top-p03641300.html,317900858-800-2,WASHED EFFECT INTERLOCK TOP,"Top made of flexible, stretch knit fabric with a dense, soft, and opaque weave. Cowl neckline and long sleeves with dropped shoulders. Pronounced seam detail.

Due to the dyeing and washing processes, the color on each item is unique and special and may differ slightly from the one pictured.",35.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/3641/300/800/2/w/1920/3641300800_1_1_1.jpg?ts=1706629463222', 'https://static.zara.net/photos///2024/V/0/1/p/3641/300/800/2/w/1920/3641300800_2_1_1.jpg?ts=1706711395584', 'https://static.zara.net/photos///2024/V/0/1/p/3641/300/800/2/w/1920/3641300800_6_1_1.jpg?ts=1706632179280', 'https://static.zara.net/photos///2024/V/0/1/p/3641/300/800/2/w/1920/3641300800_6_2_1.jpg?ts=1706632179548', 'https://static.zara.net/photos///2024/V/0/1/p/3641/300/800/2/w/1920/3641300800_6_3_1.jpg?ts=1706632180007']",2024-02-19 9:12:17,tops,WOMAN,,"['d03adf03-71f1-4d21-bf6a-0a50c640a12a', '08ec8159-8f3d-4b20-a92c-8546224d3f76', '236c22a0-427a-4330-8e46-ffb7cf4d79fb', '31b1aba1-9d47-4b1c-8add-3d488708002c', '8f603b4d-a60f-42cb-9ddb-5aa57de6f901']"
Zara,https://www.zara.com/us/en/ruched-asymmetric-bodysuit-p05644170.html,329315255-250-2,RUCHED ASYMMETRIC BODYSUIT,Bodysuit with asymmetric neckline and long sleeves. Side ruched detail. Bottom snap button closure.,27.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/5644/170/250/2/w/1920/5644170250_1_1_1.jpg?ts=1707923924177', 'https://static.zara.net/photos///2024/V/0/1/p/5644/170/250/2/w/1920/5644170250_2_1_1.jpg?ts=1707923924137', 'https://static.zara.net/photos///2024/V/0/1/p/5644/170/250/2/w/1920/5644170250_6_1_1.jpg?ts=1707930542413', 'https://static.zara.net/photos///2024/V/0/1/p/5644/170/250/2/w/1920/5644170250_6_2_1.jpg?ts=1707930542801', 'https://static.zara.net/photos///2024/V/0/1/p/5644/170/250/2/w/1920/5644170250_6_3_1.jpg?ts=1707930547253']",2024-02-19 9:12:17,tops,WOMAN,,"['5bb358c4-8bf5-45f2-a613-47cdffd62281', '700a8d29-59b7-434e-a452-47560a1980a5', '0d3e6f34-f3d8-47b7-b56c-4d4b2c4e8a3a', '3c60fb7e-1ca0-451a-a0a4-7a3f07f18c6f', 'd28e1ec1-0bd5-40ec-aa97-2082050c3810']"
Zara,https://www.zara.com/us/en/textured-high-collar-top-p05584314.html,326791897-250-2,TEXTURED HIGH COLLAR TOP,Top made of textured fabric. High collar and long sleeves.,29.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/5584/314/250/2/w/1920/5584314250_1_1_1.jpg?ts=1706530398557', 'https://static.zara.net/photos///2024/V/0/1/p/5584/314/250/2/w/1920/5584314250_2_1_1.jpg?ts=1706530399691', 'https://static.zara.net/photos///2024/V/0/1/p/5584/314/250/2/w/1920/5584314250_2_2_1.jpg?ts=1706530399947', 'https://static.zara.net/photos///2024/V/0/1/p/5584/314/250/2/w/1920/5584314250_2_3_1.jpg?ts=1706530399585', 'https://static.zara.net/photos///2024/V/0/1/p/5584/314/250/2/w/1920/5584314250_6_1_1.jpg?ts=1706605316157', 'https://static.zara.net/photos///2024/V/0/1/p/5584/314/250/2/w/1920/5584314250_6_2_1.jpg?ts=1706260120356', 'https://static.zara.net/photos///2024/V/0/1/p/5584/314/250/2/w/1920/5584314250_6_3_1.jpg?ts=1706260118946']",2024-02-19 9:12:18,tops,WOMAN,,"['a9cbdbf5-388d-410e-824c-73e0e31d5f14', 'ec8c22d8-f45c-49cf-b9f8-c40032db045b', '83007883-d8ad-4e98-887d-295a0ccba0e8', '2156df6a-7cf4-4bbe-8122-e75d50fba03a', 'bca5d84b-d3dc-445b-a86b-38ce506c5363', 'de211725-3714-4f1e-9265-749c487bfd23', '222a286c-880a-4957-9d1a-dcd056d87c80']"
Zara,https://www.zara.com/us/en/jewel-soft-top-p01058159.html,321148429-800-2,JEWEL SOFT TOP,"SLIM FIT - ROUND NECK - SLEEVELESS

Sleeveless round neck top. Soft feel fabric. Jewel appliqués.",29.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/1058/159/800/2/w/1920/1058159800_1_1_1.jpg?ts=1707233091159', 'https://static.zara.net/photos///2024/V/0/1/p/1058/159/800/2/w/1920/1058159800_2_1_1.jpg?ts=1707233091621', 'https://static.zara.net/photos///2024/V/0/1/p/1058/159/800/2/w/1920/1058159800_2_2_1.jpg?ts=1707233091989', 'https://static.zara.net/photos///2024/V/0/1/p/1058/159/800/2/w/1920/1058159800_2_3_1.jpg?ts=1707233091835', 'https://static.zara.net/photos///2024/V/0/1/p/1058/159/800/2/w/1920/1058159800_2_4_1.jpg?ts=1707233092229', 'https://static.zara.net/photos///2024/V/0/1/p/1058/159/800/2/w/1920/1058159800_6_1_1.jpg?ts=1707734868570', 'https://static.zara.net/photos///2024/V/0/1/p/1058/159/800/2/w/1920/1058159800_6_2_1.jpg?ts=1707734868550', 'https://static.zara.net/photos///2024/V/0/1/p/1058/159/800/2/w/1920/1058159800_6_3_1.jpg?ts=1707734868551']",2024-02-19 9:12:18,tops,WOMAN,,"['2f149723-fea9-4782-a4cb-a281a3beff31', '2c42d84e-1bd6-4507-89f8-80cb5a026e1e', '68bbe813-df9a-4b4d-a689-bd678275e0a5', 'dbbe2b0d-11a1-4d0e-b19a-bd75d31d68d3', '907b4663-169c-4db6-9ba6-3baf82e48afc', '712fd5c1-4777-4e98-b090-ca4020ca084d', '0289f44c-3f33-4d16-83cf-2cdac9772eee', 'b990cb35-7966-44fc-a8ac-8dfc45c345a4']"
Zara,https://www.zara.com/us/en/bandeau-top-p04174310.html,326683003-620-2,BANDEAU TOP,Strapless top with straight neckline.,10.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/4174/310/620/2/w/1920/4174310620_1_1_1.jpg?ts=1707243754828', 'https://static.zara.net/photos///2024/V/0/1/p/4174/310/620/2/w/1920/4174310620_2_1_1.jpg?ts=1707243755339', 'https://static.zara.net/photos///2024/V/0/1/p/4174/310/620/2/w/1920/4174310620_2_2_1.jpg?ts=1707243754819', 'https://static.zara.net/photos///2024/V/0/1/p/4174/310/620/2/w/1920/4174310620_2_3_1.jpg?ts=1707243754981', 'https://static.zara.net/photos///2024/V/0/1/p/4174/310/620/2/w/1920/4174310620_6_1_1.jpg?ts=1707219367649', 'https://static.zara.net/photos///2024/V/0/1/p/4174/310/620/2/w/1920/4174310620_6_2_1.jpg?ts=1707219367448', 'https://static.zara.net/photos///2024/V/0/1/p/4174/310/620/2/w/1920/4174310620_6_3_1.jpg?ts=1707219367639']",2024-02-19 9:12:19,tops,WOMAN,,"['305d7618-a0e3-417a-9573-5359c5626cb3', '1b5a6955-aec3-4516-9622-314f637f8d8a', 'c0c0b620-3d73-4038-b865-e8c5f2d13c72', 'a9af2acf-ac2b-4dc8-8fb9-d322d37e7ace', '297b37b8-3e61-437d-8796-fe21bf7ef5a8', '988be656-9807-4e34-add5-dca880450ff0', '907c093f-bd04-4d29-8ad3-0b10f8de3027']"
Zara,https://www.zara.com/us/en/cut-out-crop-top-p02520624.html,336280522-251-1,CUT OUT CROP TOP,Top with round neck and asymmetrical sleeve. Openings at shoulders and wrap front with side ruching. Back zip closure.,49.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/2520/624/251/2/w/1920/2520624251_1_1_1.jpg?ts=1707224894845', 'https://static.zara.net/photos///2024/V/0/1/p/2520/624/251/2/w/1920/2520624251_2_1_1.jpg?ts=1707224895012', 'https://static.zara.net/photos///2024/V/0/1/p/2520/624/251/2/w/1920/2520624251_2_2_1.jpg?ts=1707224895019', 'https://static.zara.net/photos///2024/V/0/1/p/2520/624/251/2/w/1920/2520624251_6_1_1.jpg?ts=1707299675306', 'https://static.zara.net/photos///2024/V/0/1/p/2520/624/251/2/w/1920/2520624251_6_2_1.jpg?ts=1707299675617', 'https://static.zara.net/photos///2024/V/0/1/p/2520/624/251/2/w/1920/2520624251_6_3_1.jpg?ts=1707299678955', 'https://static.zara.net/photos///2024/V/0/1/p/2520/624/251/2/w/1920/2520624251_6_4_1.jpg?ts=1707299675839']",2024-02-19 9:12:20,tops,WOMAN,,"['3c3b607c-b58c-45ef-a9f6-84186dd3c6ba', 'cba0ed4d-1dd2-45cf-adfe-50baf6be5195', '5390f873-6baf-45f4-b6ce-e53aa224329d', '5828c098-29d5-4bf4-b33f-84cfdd5008ca', '63e46021-aaf5-4762-a143-5f4eac4d5bf9', 'a72b284d-08d9-433b-a628-cc70837fe961', '7e196a62-1de5-44b6-abf6-919d6f0edb1b']"
Zara,https://www.zara.com/us/en/draped-leather-top-limited-edition-p05479322.html,317330961-800-1,DRAPED LEATHER TOP LIMITED EDITION,Top made of 100% leather. Boat neck and short sleeves. Side ruched detail. Asymmetric hem. Side hidden in-seam zip closure.,199,USD,"['https://static.zara.net/photos///2024/V/0/1/p/5479/322/800/2/w/1920/5479322800_1_1_1.jpg?ts=1707903200749', 'https://static.zara.net/photos///2024/V/0/1/p/5479/322/800/2/w/1920/5479322800_2_1_1.jpg?ts=1707903202656', 'https://static.zara.net/photos///2024/V/0/1/p/5479/322/800/2/w/1920/5479322800_2_2_1.jpg?ts=1707903196827', 'https://static.zara.net/photos///2024/V/0/1/p/5479/322/800/2/w/1920/5479322800_2_3_1.jpg?ts=1707903201198', 'https://static.zara.net/photos///2024/V/0/1/p/5479/322/800/2/w/1920/5479322800_6_1_1.jpg?ts=1707739733643', 'https://static.zara.net/photos///2024/V/0/1/p/5479/322/800/2/w/1920/5479322800_6_2_1.jpg?ts=1707739734236', 'https://static.zara.net/photos///2024/V/0/1/p/5479/322/800/2/w/1920/5479322800_6_3_1.jpg?ts=1707739735586']",2024-02-19 9:12:20,tops,WOMAN,,"['8218da81-37ec-4a4f-8f55-756eccb5da99', '393efbb4-0bd8-4267-bb60-a9ce37325e5c', '52a74ab2-bf5f-4a4e-aea1-e016c18870da', '4c9b9236-5d03-4f7e-a648-d6c23dbd99c8', 'c33c0807-bda2-4233-a988-4ffb417c6ee8', 'd0a75791-3514-4aa5-ba94-ed3829a4566f', 'd45c64be-ba75-463d-809b-ce8278c56d81']"
Zara,https://www.zara.com/us/en/soft-draped-top-p00858017.html,324662614-712-2,SOFT DRAPED TOP,"REGULAR FIT - ROUND NECK - REGULAR LENGTH - SLEEVELESS

Sleeveless round neck top. Side ruched detail.",39.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/0858/017/712/2/w/1920/0858017712_1_1_1.jpg?ts=1704992269446', 'https://static.zara.net/photos///2024/V/0/1/p/0858/017/712/2/w/1920/0858017712_2_1_1.jpg?ts=1704992269258', 'https://static.zara.net/photos///2024/V/0/1/p/0858/017/712/2/w/1920/0858017712_2_2_1.jpg?ts=1704992269310', 'https://static.zara.net/photos///2024/V/0/1/p/0858/017/712/2/w/1920/0858017712_2_3_1.jpg?ts=1704992269364', 'https://static.zara.net/photos///2024/V/0/1/p/0858/017/712/2/w/1920/0858017712_2_4_1.jpg?ts=1704992269362', 'https://static.zara.net/photos///2024/V/0/1/p/0858/017/712/2/w/1920/0858017712_2_5_1.jpg?ts=1704992269496', 'https://static.zara.net/photos///2024/V/0/1/p/0858/017/712/2/w/1920/0858017712_2_6_1.jpg?ts=1704992269871', 'https://static.zara.net/photos///2024/V/0/1/p/0858/017/712/2/w/1920/0858017712_2_7_1.jpg?ts=1704992269229', 'https://static.zara.net/photos///2024/V/0/1/p/0858/017/712/2/w/1920/0858017712_2_8_1.jpg?ts=1704992269030', 'https://static.zara.net/photos///2024/V/0/1/p/0858/017/712/2/w/1920/0858017712_6_1_1.jpg?ts=1704970830416', 'https://static.zara.net/photos///2024/V/0/1/p/0858/017/712/2/w/1920/0858017712_6_2_1.jpg?ts=1704970830471', 'https://static.zara.net/photos///2024/V/0/1/p/0858/017/712/2/w/1920/0858017712_6_3_1.jpg?ts=1704970829497', 'https://static.zara.net/photos///2024/V/0/1/p/0858/017/712/2/w/1920/0858017712_6_4_1.jpg?ts=1704970829455']",2024-02-19 9:12:21,tops,WOMAN,,"['bd48fcc3-e0a6-439e-ae9a-9ca372771431', '08dee81b-a8de-4cf2-8e1b-98ff81fb7e05', '9c61ad10-6d4e-4b38-a3e6-a9cd8cf6a86c', '8e92d61d-de2a-40f3-90ff-1adcbc19e421', '55604a9d-ff5a-4d28-a932-7dbd9fd4fa43', '32e27d85-a58e-42e3-aa8b-8d0a0c340868', 'cdb58899-e363-459a-b5bc-a09c5a0741d9', '14e4e9a3-b62e-4d50-8eee-b3d80f872ef2', '8a6904dd-1fff-4acb-b310-0a90ec193657', 'f1bce5b2-26e1-4133-9f59-5579532fc555', '3c8d237d-5c08-4dc5-b16e-f0c55c641cad', '9844a142-2343-415a-a954-5f8b35f2fe53', '3feecd23-01e1-4a7c-87fe-1daa025d7e21']"
Zara,https://www.zara.com/us/en/oxford-shirt-p08372060.html,324597329-250-1,OXFORD SHIRT,Shirt made of cotton blend fabric. V-neck lapel collar and long sleeves. Front button closure.,39.9,USD,"['https://static.zara.net/photos///2023/I/0/1/p/8372/060/250/21/w/1920/8372060250_1_1_1.jpg?ts=1697041388730', 'https://static.zara.net/photos///2023/I/0/1/p/8372/060/250/21/w/1920/8372060250_2_1_1.jpg?ts=1697041388697', 'https://static.zara.net/photos///2023/I/0/1/p/8372/060/250/2/w/1920/8372060250_6_1_1.jpg?ts=1694083031485', 'https://static.zara.net/photos///2023/I/0/1/p/8372/060/250/2/w/1920/8372060250_6_2_1.jpg?ts=1694083031500', 'https://static.zara.net/photos///2023/I/0/1/p/8372/060/250/2/w/1920/8372060250_6_3_1.jpg?ts=1694083031719', 'https://static.zara.net/photos///2023/I/0/1/p/8372/060/250/2/w/1920/8372060250_6_4_1.jpg?ts=1694083031696']",2024-02-19 9:12:21,tops,WOMAN,,"['3b32d9ca-fff2-48ce-aef0-f6f8aefeaaf3', '6ca11872-5414-469d-af10-eff23821a727', '205ae188-6bce-4974-b211-716f02c82319', 'e17271ff-66c2-48e8-a946-0936b2be46ec', '1aa4f019-1e77-4966-810b-ef53e68f8c64', 'b730ba0f-8170-41e2-8a96-12b154c9ae16']"
Zara,https://www.zara.com/us/en/striped-poplin-shirt-p04387096.html,320052967-390-1,STRIPED POPLIN SHIRT,V-neck lapel collar shirt with long sleeves. Front button closure.,35.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/4387/096/390/2/w/1920/4387096390_1_1_1.jpg?ts=1706544466083', 'https://static.zara.net/photos///2024/V/0/1/p/4387/096/390/2/w/1920/4387096390_2_1_1.jpg?ts=1706544466653', 'https://static.zara.net/photos///2024/V/0/1/p/4387/096/390/2/w/1920/4387096390_2_2_1.jpg?ts=1706544464647', 'https://static.zara.net/photos///2024/V/0/1/p/4387/096/390/2/w/1920/4387096390_2_3_1.jpg?ts=1706544466885', 'https://static.zara.net/photos///2024/V/0/1/p/4387/096/390/2/w/1920/4387096390_2_4_1.jpg?ts=1706544466438', 'https://static.zara.net/photos///2024/V/0/1/p/4387/096/390/2/w/1920/4387096390_2_5_1.jpg?ts=1706544467425', 'https://static.zara.net/photos///2024/V/0/1/p/4387/096/390/2/w/1920/4387096390_6_1_1.jpg?ts=1706702311880', 'https://static.zara.net/photos///2024/V/0/1/p/4387/096/390/2/w/1920/4387096390_6_2_1.jpg?ts=1706702313705', 'https://static.zara.net/photos///2024/V/0/1/p/4387/096/390/2/w/1920/4387096390_6_3_1.jpg?ts=1706702314228']",2024-02-19 9:12:22,tops,WOMAN,,"['2bf3ac51-543b-4b2f-b7fe-a5398176b9b9', 'a0a2277b-4790-4026-b268-f6999b238c9f', 'de1198c2-b41d-470a-8e46-f96e22646b32', 'f90a5497-d320-46c7-96f0-7efa0a91f4b7', '41333700-3263-4e10-bdfd-b1f459a9b858', 'c9e8fcc3-225b-4fc1-bba7-5ea2fa02611c', '466c5011-abf0-4059-b042-80f74299ac58', 'bc4846e1-6fdd-47bb-9f5d-1d166e430ddf', '67a7be8f-37f1-47d6-b710-faa6d40e39cb']"
Zara,https://www.zara.com/us/en/cotton-tank-top-p00264810.html,330728706-250-1,COTTON TANK TOP,Tank top made of 100% cotton. Round neck.,27.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/0264/810/250/2/w/1920/0264810250_1_1_1.jpg?ts=1707936796435', 'https://static.zara.net/photos///2024/V/0/1/p/0264/810/250/2/w/1920/0264810250_2_2_1.jpg?ts=1707936795975', 'https://static.zara.net/photos///2024/V/0/1/p/0264/810/250/2/w/1920/0264810250_6_1_1.jpg?ts=1707930114234', 'https://static.zara.net/photos///2024/V/0/1/p/0264/810/250/2/w/1920/0264810250_6_2_1.jpg?ts=1707930113733', 'https://static.zara.net/photos///2024/V/0/1/p/0264/810/250/2/w/1920/0264810250_6_3_1.jpg?ts=1707930115858']",2024-02-19 9:12:23,tops,WOMAN,,"['c23651c1-8e78-4583-8aff-29e9c6d9825d', '430ce384-e53e-4152-80a0-0ce25d49a8cf', '48ea072c-0472-40c3-9bf9-78f377a047c8', 'cdf997c7-1682-4f67-b847-ebfb8b0e043c', '8d91237f-74ba-4bca-aaa5-b871b1ef2bf4']"
